provincia_id,provincia_nombre,causa_id,caso_id_ministerio_publico,circunscripcion_id,circunscripcion_descripcion,unidad_id,unidad_descripcion,caso_fecha_inicio,causa_fecha_hecho,delito_codigo,delito_descripcion,delito_tentativa,delito_estadistico,fecha_envio
26,Chubut,265/13603,4/116353,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-31,,297,violación de domicilio,NO,Violación de domicilio,2022-04-11
26,Chubut,265/13604,4/116355,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-31,,314,robo simple,SI,Robo,2022-04-11
26,Chubut,265/13605,4/116365,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-01-31,,297,violación de domicilio,NO,Violación de domicilio,2022-04-11
26,Chubut,265/13606,4/115137,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-01,,,,,Sin informar,2022-04-11
26,Chubut,265/13607,4/116421,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-02,,459,resistencia a la autoridad / desobediencia,NO,Resistencia o desobediencia a un funcionario público,2022-04-11
26,Chubut,265/13608,4/116410,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-02,,1,Investigación para la determinación del delito,NO,Sin informar,2022-04-11
26,Chubut,265/13609,4/114157,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-02,,,,,Sin informar,2022-04-11
26,Chubut,265/13610,4/116445,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-03,,,,,Sin informar,2022-04-11
26,Chubut,265/13611,4/108098,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-03,,512,encubrimiento / receptación de cosas,NO,Encubrimiento,2022-04-11
26,Chubut,265/13612,4/116470,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-04,,212,lesiones leves (dolosas),NO,Lesiones dolosas,2022-04-11
26,Chubut,265/13612,4/116470,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-04,,213,lesiones graves,NO,Lesiones dolosas,2022-04-11
26,Chubut,265/13613,4/116479,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-04,,459,resistencia a la autoridad / desobediencia,NO,Resistencia o desobediencia a un funcionario público,2022-04-11
26,Chubut,265/13614,4/116486,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-05,,459,resistencia a la autoridad / desobediencia,NO,Resistencia o desobediencia a un funcionario público,2022-04-11
26,Chubut,265/13615,4/116487,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-05,,212,lesiones leves (dolosas),NO,Lesiones dolosas,2022-04-11
26,Chubut,265/13615,4/116487,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-05,,215,lesiones calificadas (agravantes),NO,Lesiones dolosas,2022-04-11
26,Chubut,265/13616,4/116491,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-07,,459,resistencia a la autoridad / desobediencia,NO,Resistencia o desobediencia a un funcionario público,2022-04-11
26,Chubut,265/13617,4/116493,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-07,,314,robo simple,SI,Robo,2022-04-11
26,Chubut,265/13618,4/116507,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-07,,459,resistencia a la autoridad / desobediencia,NO,Resistencia o desobediencia a un funcionario público,2022-04-11
26,Chubut,265/13619,4/116494,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-07,,459,resistencia a la autoridad / desobediencia,NO,Resistencia o desobediencia a un funcionario público,2022-04-11
26,Chubut,265/13620,4/115095,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-07,,,,,Sin informar,2022-04-11
26,Chubut,265/13621,4/116516,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-07,,311,hurto simple,NO,Hurto,2022-04-11
26,Chubut,265/13622,4/116518,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-08,,1,Investigación para la determinación del delito,NO,Sin informar,2022-04-11
26,Chubut,265/13623,4/116505,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-08,,200,homicidio simple,SI,Homicidio doloso,2022-04-11
26,Chubut,265/13624,4/110096,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-08,,,,,Sin informar,2022-04-11
26,Chubut,265/13625,4/116533,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-10,,294,amenazas simples /agravadas,NO,Amenazas,2022-04-11
26,Chubut,265/13626,4/116562,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-10,,314,robo simple,SI,Robo,2022-04-11
26,Chubut,265/13627,4/116532,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-10,,200,homicidio simple,SI,Homicidio doloso,2022-04-11
26,Chubut,265/13627,4/116532,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-10,,201,homicidio calificado,SI,Homicidio doloso,2022-04-11
26,Chubut,265/13628,4/115912,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-10,,,,,Sin informar,2022-04-11
26,Chubut,265/13629,4/116583,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-11,,311,hurto simple,SI,Hurto,2022-04-11
26,Chubut,265/13630,4/116584,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-11,,314,robo simple,SI,Robo,2022-04-11
26,Chubut,265/13631,4/105815,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-11,,,,,Sin informar,2022-04-11
26,Chubut,265/13632,4/116091,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-11,,,,,Sin informar,2022-04-11
26,Chubut,265/13633,4/116609,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-13,,311,hurto simple,SI,Hurto,2022-04-11
26,Chubut,265/13634,4/116610,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-14,,369,daño simple / sabotaje informático,NO,Daños,2022-04-11
26,Chubut,265/13635,4/111755,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-14,,,,,Sin informar,2022-04-11
26,Chubut,265/13636,4/113746,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-14,,,,,Sin informar,2022-04-11
26,Chubut,265/13637,4/114181,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-15,,,,,Sin informar,2022-04-11
26,Chubut,265/13638,4/116671,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-16,,314,robo simple,SI,Robo,2022-04-11
26,Chubut,265/13639,4/115673,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-16,,,,,Sin informar,2022-04-11
26,Chubut,265/13640,4/116674,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-16,,212,lesiones leves (dolosas),NO,Lesiones dolosas,2022-04-11
26,Chubut,265/13640,4/116674,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-16,,215,lesiones calificadas (agravantes),NO,Lesiones dolosas,2022-04-11
26,Chubut,265/13640,4/116674,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-16,,294,amenazas simples /agravadas,NO,Amenazas,2022-04-11
26,Chubut,265/13641,4/116563,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-17,,,,,Sin informar,2022-04-11
26,Chubut,265/13642,4/116710,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-17,,311,hurto simple,SI,Hurto,2022-04-11
26,Chubut,265/13643,4/116714,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-17,,311,hurto simple,SI,Hurto,2022-04-11
26,Chubut,265/13644,4/116715,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-17,,311,hurto simple,NO,Hurto,2022-04-11
26,Chubut,265/13644,4/116715,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-17,,369,daño simple / sabotaje informático,NO,Daños,2022-04-11
26,Chubut,265/13645,4/115752,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-17,,,,,Sin informar,2022-04-11
26,Chubut,265/13646,4/116789,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-19,,294,amenazas simples /agravadas,NO,Amenazas,2022-04-11
26,Chubut,265/13646,4/116789,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-19,,456,atentado a la autoridad agravado / coacción contra el funcionario público agravada,NO,Coacción,2022-04-11
26,Chubut,265/13646,4/116789,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-19,,459,resistencia a la autoridad / desobediencia,NO,Resistencia o desobediencia a un funcionario público,2022-04-11
26,Chubut,265/13647,4/116788,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-19,,369,daño simple / sabotaje informático,NO,Daños,2022-04-11
26,Chubut,265/13648,4/116797,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-21,,369,daño simple / sabotaje informático,NO,Daños,2022-04-11
26,Chubut,265/13649,,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-21,,,,,Sin informar,2022-04-11
26,Chubut,265/13650,4/116877,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-24,,314,robo simple,SI,Robo,2022-04-11
26,Chubut,265/13651,4/116561,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-25,,,,,Sin informar,2022-04-11
26,Chubut,265/13652,4/116940,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-26,,201,homicidio calificado,NO,Homicidio doloso,2022-04-11
26,Chubut,265/13652,4/116940,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-26,,212,lesiones leves (dolosas),NO,Lesiones dolosas,2022-04-11
26,Chubut,265/13652,4/116940,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-26,,215,lesiones calificadas (agravantes),NO,Lesiones dolosas,2022-04-11
26,Chubut,265/13653,4/116941,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-26,,459,resistencia a la autoridad / desobediencia,NO,Resistencia o desobediencia a un funcionario público,2022-04-11
26,Chubut,265/13654,4/116943,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-27,,,,,Sin informar,2022-04-11
26,Chubut,265/13655,4/116944,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-02-28,,,,,Sin informar,2022-04-11
26,Chubut,265/13656,4/115782,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-03-03,,,,,Sin informar,2022-04-11
26,Chubut,265/13657,4/117006,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-03-04,,311,hurto simple,SI,Hurto,2022-04-11
26,Chubut,265/13658,4/117005,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-03-04,,201,homicidio calificado,SI,Homicidio doloso,2022-04-11
26,Chubut,265/13659,4/117011,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-03-04,,311,hurto simple,SI,Hurto,2022-04-11
26,Chubut,265/13660,4/117071,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-03-06,,212,lesiones leves (dolosas),NO,Lesiones dolosas,2022-04-11
26,Chubut,265/13660,4/117071,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-03-06,,215,lesiones calificadas (agravantes),NO,Lesiones dolosas,2022-04-11
26,Chubut,265/13661,4/117073,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-03-06,,201,homicidio calificado,NO,Homicidio doloso,2022-04-11
26,Chubut,265/13661,4/117073,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-03-06,,212,lesiones leves (dolosas),NO,Lesiones dolosas,2022-04-11
26,Chubut,265/13661,4/117073,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-03-06,,215,lesiones calificadas (agravantes),NO,Lesiones dolosas,2022-04-11
26,Chubut,265/13661,4/117073,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-03-06,,294,amenazas simples /agravadas,NO,Amenazas,2022-04-11
26,Chubut,265/13662,4/117075,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-03-06,,459,resistencia a la autoridad / desobediencia,NO,Resistencia o desobediencia a un funcionario público,2022-04-11
26,Chubut,265/13663,4/117072,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-03-07,,200,homicidio simple,NO,Homicidio doloso,2022-04-11
26,Chubut,265/13664,4/117085,5,Comodoro Rivadavia,265,CR - Oficina Judicial,2022-03-07,,317,"robo con armas, o en despoblado y en banda",SI,Robo,2022-04-11
42,La Pampa,185023,185023,1,I Circunscripcion - Santa Rosa,1023,,2019-01-01,2019-01-01,591,Hurto agravado,NO,Hurto,2019-08-02
42,La Pampa,185031,185031,2,II Circunscripcion - General Pico,1100,,2019-01-02,2019-01-01,624,Abuso sexual simple,NO,Abuso sexual,2019-08-02
42,La Pampa,185037,185037,1,I Circunscripcion - Santa Rosa,1025,,2019-01-02,2019-01-02,648,Violencia contra las mujeres,NO,Sin clasificar,2019-08-02
42,La Pampa,185042,185042,1,I Circunscripcion - Santa Rosa,1024,,2019-01-02,2019-01-01,622,Lesiones graves,NO,Lesiones dolosas,2019-08-02
42,La Pampa,185050,185050,1,I Circunscripcion - Santa Rosa,1023,,2019-01-02,2019-01-02,635,Robo simple,NO,Robo,2019-08-02
42,La Pampa,185066,185066,2,II Circunscripcion - General Pico,1099,,2019-01-02,2019-01-01,500,Homicidio culposo,NO,Homicidio culposo,2019-08-02
42,La Pampa,185091,185091,2,II Circunscripcion - General Pico,na,,2019-01-02,2018-12-21,590,Hurto simple,NO,Hurto,2019-08-02
42,La Pampa,185101,185101,2,II Circunscripcion - General Pico,1100,,2019-01-03,2019-01-01,632,Amenazas agravadas,NO,Amenazas,2019-08-02
42,La Pampa,185157,185157,1,I Circunscripcion - Santa Rosa,1023,,2019-01-04,2019-01-02,635,Robo simple,NO,Robo,2019-08-02
42,La Pampa,185157,185157,1,I Circunscripcion - Santa Rosa,1023,,2019-01-04,2019-01-02,590,Hurto simple,NO,Hurto,2019-08-02
42,La Pampa,185169,185169,2,II Circunscripcion - General Pico,1100,,2019-01-04,2019-01-02,631,Amenazas simples,NO,Amenazas,2019-08-02
42,La Pampa,185178,185178,2,II Circunscripcion - General Pico,na,,2019-01-04,2019-01-03,647,Protección de los animales,NO,Sin clasificar,2019-08-02
42,La Pampa,185200,185200,1,I Circunscripcion - Santa Rosa,1025,,2019-01-04,2019-01-04,656,Investigación Preliminar,NO,Sin informar,2019-08-02
42,La Pampa,185200,185200,1,I Circunscripcion - Santa Rosa,1025,,2019-01-04,2019-01-04,514,Lesiones leves,NO,Lesiones dolosas,2019-08-02
42,La Pampa,185200,185200,1,I Circunscripcion - Santa Rosa,1025,,2019-01-04,2019-01-04,648,Violencia contra las mujeres,NO,Sin clasificar,2019-08-02
42,La Pampa,185202,185202,1,I Circunscripcion - Santa Rosa,1024,,2019-01-04,2019-01-04,631,Amenazas simples,NO,Amenazas,2019-08-02
42,La Pampa,185225,185225,3,III Circunscripcion - General Acha,na,,2019-01-05,2019-01-05,663,Abuso Sexual Agravado Art. 119,NO,Abuso sexual,2019-08-02
42,La Pampa,185225,185225,3,III Circunscripcion - General Acha,na,,2019-01-05,2019-01-05,624,Abuso sexual simple,NO,Abuso sexual,2019-08-02
42,La Pampa,185228,185228,3,III Circunscripcion - General Acha,na,,2019-01-05,2019-01-05,639,Daño simple,NO,Daños,2019-08-02
42,La Pampa,185228,185228,3,III Circunscripcion - General Acha,na,,2019-01-05,2019-01-05,660,Atentado contra la autoridad,NO,Sin clasificar,2019-08-02
42,La Pampa,185228,185228,3,III Circunscripcion - General Acha,na,,2019-01-05,2019-01-05,659,Resistencia o Desobediencia a la autoridad,NO,Resistencia o desobediencia a un funcionario público,2019-08-02
42,La Pampa,185229,185229,1,I Circunscripcion - Santa Rosa,1023,,2019-01-05,2019-01-05,590,Hurto simple,NO,Hurto,2019-08-02
42,La Pampa,185232,185232,4,IV Circunscripcion - Victorica,na,,2019-01-07,2019-01-06,609,Exhibiciones obscenas,NO,Exhibiciones obscenas,2019-08-02
42,La Pampa,185234,185234,2,II Circunscripcion - General Pico,na,,2019-01-07,2019-01-06,590,Hurto simple,NO,Hurto,2019-08-02
42,La Pampa,185237,185237,4,IV Circunscripcion - Victorica,na,,2019-01-07,2019-01-07,663,Abuso Sexual Agravado Art. 119,NO,Abuso sexual,2019-08-02
42,La Pampa,185238,185238,2,II Circunscripcion - General Pico,na,,2019-01-07,2019-01-06,635,Robo simple,NO,Robo,2019-08-02
42,La Pampa,185316,185316,1,I Circunscripcion - Santa Rosa,1025,,2019-01-08,2019-01-08,663,Abuso Sexual Agravado Art. 119,NO,Abuso sexual,2019-08-02
42,La Pampa,185323,185323,2,II Circunscripcion - General Pico,na,,2019-01-08,2019-01-01,621,Lesiones leves agravadas por el vínculo,NO,Lesiones dolosas,2019-08-02
42,La Pampa,185328,185328,1,I Circunscripcion - Santa Rosa,1024,,2019-01-08,2019-01-07,631,Amenazas simples,NO,Amenazas,2019-08-02
42,La Pampa,185369,185369,3,III Circunscripcion - General Acha,na,,2019-01-08,2019-01-08,590,Hurto simple,NO,Hurto,2019-08-02
42,La Pampa,185369,185369,3,III Circunscripcion - General Acha,na,,2019-01-08,2019-01-08,639,Daño simple,NO,Daños,2019-08-02
42,La Pampa,185370,185370,2,II Circunscripcion - General Pico,1100,,2019-01-08,2019-01-08,624,Abuso sexual simple,NO,Abuso sexual,2019-08-02
42,La Pampa,185380,185380,3,III Circunscripcion - General Acha,na,,2019-01-08,2019-01-08,632,Amenazas agravadas,NO,Amenazas,2019-08-02
42,La Pampa,185381,185381,1,I Circunscripcion - Santa Rosa,1025,,2019-01-08,2019-01-08,714,grooming,NO,Grooming,2019-08-02
42,La Pampa,185388,185388,2,II Circunscripcion - General Pico,1100,,2019-01-09,2019-01-08,632,Amenazas agravadas,NO,Amenazas,2019-08-02
42,La Pampa,185388,185388,2,II Circunscripcion - General Pico,1100,,2019-01-09,2019-01-08,631,Amenazas simples,NO,Amenazas,2019-08-02
42,La Pampa,185394,185394,3,III Circunscripcion - General Acha,na,,2019-01-09,2019-01-08,604,Sustracción y/o ocultamiento de personas,NO,Sin clasificar,2019-08-02
42,La Pampa,185394,185394,3,III Circunscripcion - General Acha,na,,2019-01-09,2019-01-08,662,Abuso Sexual Agravado Art. 120,NO,Abuso sexual de menores,2019-08-02
42,La Pampa,185396,185396,1,I Circunscripcion - Santa Rosa,1023,,2019-01-09,2019-01-09,590,Hurto simple,NO,Hurto,2019-08-02
42,La Pampa,185398,185398,2,II Circunscripcion - General Pico,na,,2019-01-09,2018-12-22,538,Estafas y otras defraudaciones,NO,Estafa y otras defraudaciones,2019-08-02
42,La Pampa,185401,185401,1,I Circunscripcion - Santa Rosa,1025,,2019-01-09,2019-01-09,514,Lesiones leves,NO,Lesiones dolosas,2019-08-02
42,La Pampa,185435,185435,2,II Circunscripcion - General Pico,na,,2019-01-09,2018-12-21,514,Lesiones leves,NO,Lesiones dolosas,2019-08-02
42,La Pampa,185456,185456,1,I Circunscripcion - Santa Rosa,1023,,2019-01-09,2019-01-09,654,Conservación de fauna,NO,Sin clasificar,2019-08-02
42,La Pampa,185472,185472,2,II Circunscripcion - General Pico,na,,2019-01-10,2019-01-09,590,Hurto simple,NO,Hurto,2019-08-02
42,La Pampa,185472,185472,2,II Circunscripcion - General Pico,na,,2019-01-10,2019-01-09,660,Atentado contra la autoridad,NO,Sin clasificar,2019-08-02
42,La Pampa,185473,185473,3,III Circunscripcion - General Acha,na,,2019-01-10,2019-01-09,631,Amenazas simples,NO,Amenazas,2019-08-02
42,La Pampa,185516,185516,1,I Circunscripcion - Santa Rosa,1021,,2019-01-10,2019-01-10,538,Estafas y otras defraudaciones,NO,Estafa y otras defraudaciones,2019-08-02
42,La Pampa,185516,185516,1,I Circunscripcion - Santa Rosa,1021,,2019-01-10,2019-01-10,657,Extravío de cheque,NO,Sin clasificar,2019-08-02
42,La Pampa,185525,185525,2,II Circunscripcion - General Pico,1103,,2019-01-10,2019-01-10,635,Robo simple,NO,Robo,2019-08-02
42,La Pampa,185538,185538,2,II Circunscripcion - General Pico,1103,,2019-01-10,2018-12-24,570,Encubrimiento y Lavado de Activos de origen delictivo,NO,Encubrimiento,2019-08-02
42,La Pampa,185539,185539,1,I Circunscripcion - Santa Rosa,1025,,2019-01-10,2019-01-10,514,Lesiones leves,NO,Lesiones dolosas,2019-08-02
42,La Pampa,185554,185554,1,I Circunscripcion - Santa Rosa,1025,,2019-01-11,2019-01-08,631,Amenazas simples,NO,Amenazas,2019-08-02
42,La Pampa,185554,185554,1,I Circunscripcion - Santa Rosa,1025,,2019-01-11,2019-01-08,648,Violencia contra las mujeres,NO,Sin clasificar,2019-08-02
42,La Pampa,185568,185568,1,I Circunscripcion - Santa Rosa,1025,,2019-01-11,2019-01-02,663,Abuso Sexual Agravado Art. 119,NO,Abuso sexual,2019-08-02
42,La Pampa,185577,185577,2,II Circunscripcion - General Pico,1100,,2019-01-11,2019-01-09,663,Abuso Sexual Agravado Art. 119,NO,Abuso sexual,2019-08-02
42,La Pampa,185605,185605,2,II Circunscripcion - General Pico,1100,,2019-01-12,2019-01-11,621,Lesiones leves agravadas por el vínculo,NO,Lesiones dolosas,2019-08-02
42,La Pampa,185610,185610,2,II Circunscripcion - General Pico,1100,,2019-01-14,2019-01-12,621,Lesiones leves agravadas por el vínculo,NO,Lesiones dolosas,2019-08-02
42,La Pampa,185610,185610,2,II Circunscripcion - General Pico,1100,,2019-01-14,2019-01-12,639,Daño simple,NO,Daños,2019-08-02
42,La Pampa,185614,185614,3,III Circunscripcion - General Acha,na,,2019-01-14,2019-01-12,590,Hurto simple,NO,Hurto,2019-08-02
42,La Pampa,185614,185614,3,III Circunscripcion - General Acha,na,,2019-01-14,2019-01-12,635,Robo simple,NO,Robo,2019-08-02
42,La Pampa,185615,185615,2,II Circunscripcion - General Pico,1099,,2019-01-14,2019-01-13,632,Amenazas agravadas,NO,Amenazas,2019-08-02
42,La Pampa,185615,185615,2,II Circunscripcion - General Pico,1099,,2019-01-14,2019-01-13,621,Lesiones leves agravadas por el vínculo,NO,Lesiones dolosas,2019-08-02
42,La Pampa,185615,185615,2,II Circunscripcion - General Pico,1099,,2019-01-14,2019-01-13,639,Daño simple,NO,Daños,2019-08-02
42,La Pampa,185627,185627,1,I Circunscripcion - Santa Rosa,1023,,2019-01-14,2019-01-13,635,Robo simple,NO,Robo,2019-08-02
42,La Pampa,185635,185635,1,I Circunscripcion - Santa Rosa,1025,,2019-01-14,2019-01-14,514,Lesiones leves,NO,Lesiones dolosas,2019-08-02
42,La Pampa,185635,185635,1,I Circunscripcion - Santa Rosa,1025,,2019-01-14,2019-01-14,648,Violencia contra las mujeres,NO,Sin clasificar,2019-08-02
42,La Pampa,185643,185643,1,I Circunscripcion - Santa Rosa,1023,,2019-01-14,2019-01-14,635,Robo simple,NO,Robo,2019-08-02
42,La Pampa,185651,185651,3,III Circunscripcion - General Acha,na,,2019-01-14,2019-01-11,663,Abuso Sexual Agravado Art. 119,NO,Abuso sexual,2019-08-02
42,La Pampa,185658,185658,1,I Circunscripcion - Santa Rosa,1025,,2019-01-14,2019-01-14,663,Abuso Sexual Agravado Art. 119,NO,Abuso sexual,2019-08-02
42,La Pampa,185680,185680,3,III Circunscripcion - General Acha,na,,2019-01-15,2019-01-15,590,Hurto simple,NO,Hurto,2019-08-02
42,La Pampa,185680,185680,3,III Circunscripcion - General Acha,na,,2019-01-15,2019-01-15,514,Lesiones leves,NO,Lesiones dolosas,2019-08-02
42,La Pampa,185719,185719,1,I Circunscripcion - Santa Rosa,1023,,2019-01-15,2019-01-15,635,Robo simple,NO,Robo,2019-08-02
42,La Pampa,185730,185730,1,I Circunscripcion - Santa Rosa,1024,,2019-01-16,2019-01-15,514,Lesiones leves,NO,Lesiones dolosas,2019-08-02
42,La Pampa,185737,185737,3,III Circunscripcion - General Acha,na,,2019-01-16,2019-01-15,639,Daño simple,NO,Daños,2019-08-02
42,La Pampa,185740,185740,1,I Circunscripcion - Santa Rosa,1023,,2019-01-16,2019-01-15,635,Robo simple,NO,Robo,2019-08-02
42,La Pampa,185746,185746,2,II Circunscripcion - General Pico,na,,2019-01-16,2019-01-15,590,Hurto simple,NO,Hurto,2019-08-02
42,La Pampa,185747,185747,1,I Circunscripcion - Santa Rosa,1025,,2019-01-16,2019-01-16,663,Abuso Sexual Agravado Art. 119,NO,Abuso sexual,2019-08-02
42,La Pampa,185752,185752,3,III Circunscripcion - General Acha,na,,2019-01-17,2019-01-16,591,Hurto agravado,NO,Hurto,2019-08-02
42,La Pampa,185756,185756,1,I Circunscripcion - Santa Rosa,1025,,2019-01-17,2019-01-17,631,Amenazas simples,NO,Amenazas,2019-08-02
42,La Pampa,185756,185756,1,I Circunscripcion - Santa Rosa,1025,,2019-01-17,2019-01-17,514,Lesiones leves,NO,Lesiones dolosas,2019-08-02
42,La Pampa,185756,185756,1,I Circunscripcion - Santa Rosa,1025,,2019-01-17,2019-01-17,648,Violencia contra las mujeres,NO,Sin clasificar,2019-08-02
42,La Pampa,185756,185756,1,I Circunscripcion - Santa Rosa,1025,,2019-01-17,2019-01-17,610,Violación de domicilio,NO,Violación de domicilio,2019-08-02
42,La Pampa,185757,185757,2,II Circunscripcion - General Pico,1099,,2019-01-17,2018-01-16,661,Desobediencia judicial,NO,Resistencia o desobediencia a un funcionario público,2019-08-02
42,La Pampa,185757,185757,2,II Circunscripcion - General Pico,1099,,2019-01-17,2018-01-16,514,Lesiones leves,NO,Lesiones dolosas,2019-08-02
42,La Pampa,185757,185757,2,II Circunscripcion - General Pico,1099,,2019-01-17,2018-01-16,631,Amenazas simples,NO,Amenazas,2019-08-02
42,La Pampa,185848,185848,1,I Circunscripcion - Santa Rosa,1023,,2019-01-18,2019-01-17,514,Lesiones leves,NO,Lesiones dolosas,2019-08-02
42,La Pampa,185848,185848,1,I Circunscripcion - Santa Rosa,1023,,2019-01-18,2019-01-17,591,Hurto agravado,NO,Hurto,2019-08-02
42,La Pampa,185848,185848,1,I Circunscripcion - Santa Rosa,1023,,2019-01-18,2019-01-17,659,Resistencia o Desobediencia a la autoridad,NO,Resistencia o desobediencia a un funcionario público,2019-08-02
42,La Pampa,185848,185848,1,I Circunscripcion - Santa Rosa,1023,,2019-01-18,2019-01-17,639,Daño simple,NO,Daños,2019-08-02
42,La Pampa,185848,185848,1,I Circunscripcion - Santa Rosa,1023,,2019-01-18,2019-01-17,570,Encubrimiento y Lavado de Activos de origen delictivo,NO,Encubrimiento,2019-08-02
42,La Pampa,185848,185848,1,I Circunscripcion - Santa Rosa,1023,,2019-01-18,2019-01-17,590,Hurto simple,SI,Hurto,2019-08-02
42,La Pampa,185871,185871,2,II Circunscripcion - General Pico,1103,,2019-01-19,2019-01-19,590,Hurto simple,NO,Hurto,2019-08-02
42,La Pampa,185874,185874,2,II Circunscripcion - General Pico,1099,,2019-01-20,2019-01-20,622,Lesiones graves,NO,Lesiones dolosas,2019-08-02
42,La Pampa,185876,185876,2,II Circunscripcion - General Pico,1100,,2019-01-21,2019-01-20,639,Daño simple,NO,Daños,2019-08-02
42,La Pampa,185876,185876,2,II Circunscripcion - General Pico,1100,,2019-01-21,2019-01-20,631,Amenazas simples,NO,Amenazas,2019-08-02
42,La Pampa,185905,185905,2,II Circunscripcion - General Pico,1100,,2019-01-21,2019-01-21,656,Investigación Preliminar,NO,Sin informar,2019-08-02
42,La Pampa,185940,185940,2,II Circunscripcion - General Pico,1100,,2019-01-21,2019-01-20,632,Amenazas agravadas,NO,Amenazas,2019-08-02
42,La Pampa,185940,185940,2,II Circunscripcion - General Pico,1100,,2019-01-21,2019-01-20,624,Abuso sexual simple,NO,Abuso sexual,2019-08-02
